URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/subscription-notification-type,6.0.0-rc,active,"2.16.840.1.113883.4.642.3.1523",SubscriptionNotificationTypeVS,SubscriptionNotificationType,"The type of notification represented by the status message.",,"Internal"
https://gematik.de/fhir/isik/ValueSet/FhirMimeTypeVS,6.0.0-rc,active,,FhirMimeTypeVS,FhirMimeTypeVS,"FHIR Mime Types",,"Other"
https://gematik.de/fhir/isik/ValueSet/ISiKSubscriptionTopicVS,6.0.0-rc,active,,ISiKSubscriptionTopicVS,ISiKSubscriptionTopic ValueSet,"ValueSet, das alle Codes des ISiKSubscriptionTopic CodeSystems enthält",,"Internal"
